customer_id,city,building_type,season,meter_type,building_area_sqft,occupants,average_temperature_c,humidity_percent,appliance_count,avg_daily_usage_hours,solar_panel,previous_month_kwh,monthly_consumption_kwh
CUST01169,Pokhara,Commercial,Spring,Smart,1599.0,11.0,34.5,50.3,10.0,2.5,No,294.8,1326.4
CUST00959,Kathmandu,Residential,Autumn,Smart,3189.0,12.0,27.5,69.4,5.0,2.3,No,122.0,972.6
CUST00502,Chitwan,Industrial,Winter,Smart,523.0,12.0,13.5,44.6,14.0,10.0,No,744.9,1803.9
CUST00740,Pokhara,Residential,Summer,Smart,2361.0,8.0,10.1,87.0,2.0,9.0,No,1653.3,1492.0
CUST01879,Chitwan,Residential,Spring,Standard,4023.0,4.0,28.3,65.0,18.0,9.7,No,1552.8,1690.6
CUST00869,Lalitpur,Office,Winter,Smart,1155.0,8.0,27.4,42.5,3.0,9.2,No,189.7,1164.5
CUST00732,Pokhara,Residential,Winter,Smart,2992.0,11.0,12.9,82.4,17.0,5.0,No,702.3,1454.7
CUST00540,Bhaktapur,Residential,Winter,Standard,807.0,10.0,21.8,82.9,12.0,15.9,No,1671.6,1883.4
CUST01202,Pokhara,Residential,Summer,Smart,1370.0,15.0,9.4,85.8,6.0,6.8,No,1258.0,1419.7
CUST00698,Kathmandu,Residential,Winter,Standard,542.0,15.0,30.0,54.8,11.0,15.1,Yes,384.8,1458.4
CUST01413,Chitwan,Commercial,Spring,Smart,3469.0,12.0,19.4,53.4,11.0,14.1,Yes,256.2,1402.6
CUST01396,Chitwan,Office,Spring,Smart,4521.0,12.0,31.2,62.0,10.0,6.4,Yes,278.5,1383.2
CUST01146,Kathmandu,Office,Winter,Smart,5378.0,6.0,27.9,56.9,16.0,6.0,No,1265.9,2073.5
CUST01032,Lalitpur,Commercial,Winter,Standard,1806.0,10.0,26.9,50.2,10.0,3.4,No,1439.6,1565.0
CUST00373,Kathmandu,Commercial,Spring,Smart,1602.0,6.0,16.0,60.6,4.0,8.6,No,676.5,1133.5
CUST00668,Pokhara,Residential,Autumn,Smart,5214.0,11.0,7.3,88.3,6.0,2.8,No,117.1,1217.3
CUST01549,Lalitpur,Office,Winter,Smart,2279.0,14.0,28.6,82.8,14.0,4.4,Yes,416.6,1478.4
CUST00358,Chitwan,Industrial,Summer,Standard,1165.0,11.0,7.8,33.9,20.0,10.1,No,356.3,2032.7
CUST00968,Pokhara,Residential,Summer,Smart,4121.0,10.0,17.3,57.2,11.0,16.4,No,1602.3,2043.7
CUST00784,Bhaktapur,Residential,Spring,Smart,4121.0,7.0,28.5,51.1,8.0,16.7,No,1110.6,1640.0
CUST00736,Pokhara,Office,Spring,Smart,4740.0,10.0,12.3,42.9,12.0,3.7,No,1329.5,1688.6
CUST01036,Biratnagar,Industrial,Spring,Smart,3899.0,15.0,29.9,71.5,19.0,6.2,No,166.2,1971.1
CUST00971,Biratnagar,Commercial,Summer,Smart,5810.0,10.0,34.9,85.2,3.0,15.4,No,777.2,2296.9
CUST01548,Bhaktapur,Industrial,Autumn,Smart,4020.0,15.0,28.8,69.3,3.0,16.8,No,619.6,2297.3
CUST01510,Biratnagar,Industrial,Winter,Standard,5186.0,1.0,20.1,52.2,19.0,10.4,No,1300.5,2247.0
CUST01547,Pokhara,Residential,Spring,Smart,2282.0,13.0,9.6,88.8,9.0,12.2,No,1555.9,1528.1
CUST01369,Chitwan,Residential,Autumn,Smart,1212.0,8.0,14.9,88.6,20.0,16.8,No,1018.7,1868.3
CUST01882,Bhaktapur,Office,Summer,Standard,5282.0,1.0,18.5,83.7,13.0,3.2,Yes,1053.4,1449.4
CUST01666,Lalitpur,Commercial,Summer,Smart,1391.0,13.0,31.8,67.0,7.0,8.7,No,710.9,1604.5
CUST01253,Bhaktapur,Residential,Summer,Smart,2607.0,5.0,10.2,34.6,4.0,15.2,No,352.1,1202.8
CUST01719,Lalitpur,Commercial,Autumn,Smart,5897.0,8.0,34.7,84.9,,13.5,Yes,835.8,2021.6
CUST01741,Kathmandu,Residential,Summer,Standard,3053.0,5.0,32.3,53.3,13.0,13.8,No,587.8,1698.8
CUST01237,Biratnagar,Office,Spring,Smart,1260.0,9.0,10.0,69.6,6.0,7.8,No,939.5,1299.4
CUST00886,Kathmandu,Industrial,Autumn,Standard,3502.0,12.0,6.1,44.6,7.0,17.1,No,1574.0,2063.7
CUST00080,Lalitpur,Commercial,Summer,Smart,1856.0,5.0,30.9,48.7,6.0,4.3,Yes,312.6,939.4
CUST01173,Bhaktapur,Residential,Autumn,Smart,2254.0,4.0,15.3,62.6,3.0,13.0,No,1239.1,1260.8
CUST00815,Biratnagar,Industrial,Summer,Smart,1799.0,15.0,7.1,67.0,6.0,2.2,No,660.6,1569.5
CUST01304,Kathmandu,Residential,Summer,Smart,4821.0,1.0,17.6,81.7,19.0,11.1,No,916.3,1689.2
CUST00672,Chitwan,Industrial,Winter,Smart,4367.0,11.0,17.6,53.6,,4.7,No,1348.1,2031.5
CUST01555,Pokhara,Residential,Spring,Smart,3337.0,12.0,7.5,64.4,7.0,14.1,No,811.8,1515.5
CUST00058,Pokhara,Office,Autumn,Smart,5994.0,2.0,20.8,73.0,11.0,10.0,No,271.2,1721.9
CUST00134,Bhaktapur,Industrial,Spring,Standard,2458.0,9.0,10.0,85.6,20.0,5.1,No,1356.0,1898.4
CUST01141,Bhaktapur,Office,Summer,Smart,981.0,10.0,23.2,76.4,3.0,14.0,No,470.8,1745.9
CUST00934,Kathmandu,Office,Winter,Smart,3932.0,12.0,32.8,43.5,11.0,11.5,No,643.3,2001.8
CUST01710,Lalitpur,Commercial,Spring,Standard,4273.0,6.0,13.9,36.6,18.0,13.0,No,1108.6,1793.3
CUST00824,,Residential,Spring,Smart,4507.0,9.0,13.6,33.5,17.0,2.8,No,760.4,1507.1
CUST01215,Kathmandu,Residential,Winter,Smart,1862.0,13.0,18.3,62.9,11.0,15.7,No,85.8,1591.9
CUST00505,,Residential,Spring,Smart,1731.0,4.0,29.2,88.9,2.0,3.3,No,216.7,788.7
CUST01802,Chitwan,Residential,Summer,Standard,2471.0,12.0,22.7,56.8,17.0,8.6,No,1531.2,1881.6
CUST00348,Pokhara,Office,Summer,Smart,1013.0,9.0,32.3,38.5,20.0,7.8,No,1414.5,1880.1
CUST00387,Lalitpur,Residential,Spring,Standard,2129.0,2.0,14.2,81.1,16.0,16.2,No,,1584.3
CUST01025,Chitwan,Office,Autumn,Smart,4865.0,9.0,,47.9,10.0,15.6,No,701.9,2033.7
CUST00895,Biratnagar,Commercial,Spring,Smart,3377.0,11.0,34.8,80.3,9.0,14.9,No,1129.7,2000.0
CUST00829,Lalitpur,Residential,Autumn,Smart,5155.0,11.0,18.2,64.2,6.0,4.7,No,1019.1,1269.5
CUST01923,Kathmandu,Residential,Summer,Smart,5197.0,8.0,7.6,77.9,17.0,6.1,Yes,1470.5,1654.5
CUST00476,Biratnagar,Residential,Winter,Standard,1099.0,5.0,14.3,81.6,5.0,2.7,Yes,695.7,764.7
CUST01493,Bhaktapur,Office,Summer,Standard,3080.0,3.0,7.2,42.7,14.0,8.3,No,1386.0,1734.2
CUST01468,Pokhara,Industrial,Summer,Smart,2472.0,2.0,26.4,66.8,20.0,10.7,No,1349.7,2482.0
CUST01495,Lalitpur,Office,Summer,Standard,1861.0,3.0,16.3,76.4,2.0,11.1,No,927.4,1488.9
CUST00653,Biratnagar,Residential,Winter,Standard,1044.0,10.0,10.7,67.7,16.0,15.6,No,1310.8,1712.4
CUST00173,Chitwan,Commercial,Autumn,Smart,2043.0,13.0,26.6,86.7,15.0,16.0,No,1785.0,2304.7
CUST01150,Kathmandu,Commercial,Spring,Smart,1365.0,2.0,32.8,83.2,17.0,5.1,No,1084.5,1508.2
CUST00039,Pokhara,Residential,Spring,Standard,5712.0,3.0,32.4,65.3,19.0,5.8,No,1618.5,1677.2
CUST00714,Bhaktapur,Residential,Summer,Standard,2694.0,8.0,26.5,68.8,8.0,15.7,No,1185.5,1773.1
CUST00091,Lalitpur,Residential,Winter,Smart,1894.0,9.0,21.9,34.9,10.0,3.4,No,405.0,1150.6
CUST01967,Kathmandu,Residential,Spring,Smart,4682.0,5.0,20.7,36.6,4.0,3.1,No,283.9,689.9
CUST01206,Lalitpur,Industrial,Autumn,Smart,2043.0,15.0,20.1,81.8,2.0,5.4,No,1761.9,1796.6
CUST00876,Lalitpur,Residential,Spring,Smart,5887.0,15.0,14.4,72.8,10.0,2.6,No,1297.2,1436.2
CUST01565,Pokhara,Residential,Winter,Standard,1946.0,12.0,30.2,65.6,12.0,6.5,No,1409.6,1479.3
CUST01920,Kathmandu,Office,Spring,Standard,2883.0,3.0,32.5,38.2,10.0,13.7,No,1612.7,1836.1
CUST01094,Pokhara,Residential,Summer,Standard,4696.0,3.0,27.3,70.7,7.0,13.3,No,362.5,1460.7
CUST01156,Biratnagar,Residential,Autumn,Smart,4518.0,4.0,8.0,40.5,4.0,13.7,No,1000.0,1427.5
CUST01792,Lalitpur,Office,Spring,Standard,2089.0,3.0,16.5,47.4,,7.1,No,1406.1,1331.7
CUST01989,Lalitpur,Residential,Autumn,Smart,930.0,3.0,16.2,54.6,17.0,10.2,No,1372.8,1260.8
CUST00500,Pokhara,Residential,Winter,Standard,4024.0,9.0,17.6,75.5,9.0,12.9,No,745.1,1642.0
CUST00339,Biratnagar,Residential,Summer,Smart,3013.0,11.0,18.3,53.4,19.0,14.2,No,763.7,1897.2
CUST01189,Chitwan,Residential,Autumn,Smart,3980.0,15.0,18.8,49.8,16.0,3.9,No,785.6,1466.6
CUST00029,Kathmandu,Commercial,Summer,Smart,3806.0,12.0,30.0,35.5,3.0,7.8,No,408.5,1491.6
CUST01218,Kathmandu,Office,Summer,Standard,1386.0,1.0,22.7,64.9,6.0,2.3,No,121.8,1067.8
CUST01344,Biratnagar,Industrial,Winter,Standard,5015.0,8.0,28.7,83.9,3.0,7.2,No,1412.4,2020.5
CUST01849,Biratnagar,Industrial,Spring,Smart,2710.0,14.0,13.6,40.1,20.0,2.3,No,274.0,1643.9
CUST00946,Chitwan,Office,Autumn,Standard,2896.0,2.0,34.6,31.8,13.0,9.3,No,484.5,1581.0
CUST00170,Pokhara,Residential,Summer,Smart,1475.0,12.0,15.9,54.9,,12.4,No,1757.3,1807.4
CUST01425,Bhaktapur,Industrial,Autumn,Standard,2996.0,10.0,8.0,47.5,3.0,8.8,No,1341.5,1968.1
CUST01198,Pokhara,Commercial,Autumn,Smart,3148.0,14.0,12.7,87.1,17.0,15.6,Yes,1191.9,1921.9
CUST01254,Pokhara,Residential,Summer,Smart,3433.0,14.0,8.1,58.4,12.0,7.0,No,170.3,1306.8
CUST01419,Lalitpur,Office,Winter,Smart,3232.0,11.0,16.2,89.4,2.0,11.2,No,,1613.7
CUST00913,Pokhara,Residential,Autumn,Standard,3637.0,9.0,18.9,48.4,9.0,10.9,No,172.0,1380.3
CUST00492,Chitwan,Commercial,Summer,Standard,3975.0,13.0,7.3,78.0,5.0,17.0,Yes,750.1,1722.3
CUST00954,Lalitpur,Industrial,Summer,Smart,2166.0,,,64.2,11.0,17.8,No,836.9,2258.7
CUST01098,Biratnagar,Residential,Summer,Smart,5469.0,2.0,22.6,88.1,6.0,4.1,No,1796.4,1580.7
CUST01033,Bhaktapur,Office,Summer,Smart,2621.0,5.0,8.0,47.7,2.0,12.5,No,448.6,1458.3
CUST00588,Kathmandu,Commercial,Summer,Smart,2496.0,12.0,18.5,40.5,16.0,14.9,No,262.1,1882.5
CUST00751,Kathmandu,Office,Summer,Standard,2570.0,1.0,8.1,88.2,7.0,6.3,No,1133.8,1446.2
CUST00658,Biratnagar,Commercial,Spring,Smart,4265.0,10.0,14.7,71.2,20.0,6.0,No,590.0,1681.8
CUST00235,Kathmandu,Residential,Autumn,Standard,5509.0,13.0,7.6,79.6,18.0,12.8,No,1676.5,2070.1
CUST00733,Pokhara,Residential,Winter,Standard,3255.0,3.0,16.3,77.8,5.0,11.9,No,400.5,1264.0
CUST00019,Lalitpur,Residential,Autumn,Smart,4289.0,5.0,18.3,34.8,5.0,9.5,No,759.9,1219.2
CUST01656,Lalitpur,Commercial,Winter,Standard,3544.0,10.0,27.2,55.5,18.0,11.4,No,527.0,1917.7
CUST01157,Bhaktapur,Office,Winter,Smart,5692.0,3.0,12.8,34.2,3.0,6.0,No,1257.6,1585.2
CUST01492,Kathmandu,Office,Winter,Smart,2804.0,3.0,18.1,62.2,13.0,11.7,No,1068.3,1847.4
CUST01445,Chitwan,Residential,Spring,Standard,5248.0,7.0,12.1,87.5,15.0,4.3,No,1495.5,1440.8
CUST01651,Lalitpur,Industrial,Autumn,Smart,4762.0,2.0,18.3,61.0,7.0,16.2,No,1600.5,2387.4
CUST00935,Bhaktapur,Residential,Winter,Smart,837.0,8.0,24.4,58.6,12.0,13.6,Yes,843.8,1367.9
CUST01210,Kathmandu,Residential,Winter,Standard,4514.0,13.0,24.1,38.9,3.0,11.4,No,211.1,1678.0
CUST01066,Biratnagar,Residential,Summer,Standard,1575.0,5.0,30.1,58.0,,6.3,No,644.5,1297.9
CUST00109,Kathmandu,Commercial,Autumn,Smart,4238.0,14.0,22.9,86.8,10.0,12.1,No,374.3,1873.7
CUST01566,Biratnagar,Office,Spring,Standard,1940.0,10.0,8.1,46.0,16.0,2.9,No,1662.2,1605.2
CUST00569,Kathmandu,Office,Autumn,Standard,1860.0,13.0,10.7,67.6,7.0,11.9,No,404.6,1401.5
CUST01168,Biratnagar,Commercial,Winter,Smart,2846.0,8.0,5.2,60.1,5.0,10.7,No,899.5,1524.6
CUST01175,Bhaktapur,Office,Summer,Smart,5899.0,12.0,13.7,81.1,4.0,15.1,Yes,1108.0,2153.8
CUST00891,Kathmandu,Commercial,Autumn,Smart,,4.0,28.1,42.9,20.0,16.4,No,853.0,2084.2
CUST00948,Bhaktapur,Residential,Autumn,Smart,2006.0,9.0,8.4,87.9,20.0,9.5,Yes,1676.4,1516.6
CUST01049,Chitwan,Residential,Winter,Smart,4420.0,1.0,32.2,66.2,15.0,5.9,No,802.6,1398.3
CUST01371,Kathmandu,Office,Spring,Standard,5196.0,11.0,19.2,42.7,5.0,7.5,No,1147.0,1568.3
CUST01954,Lalitpur,Residential,Winter,Smart,1091.0,5.0,31.7,77.5,10.0,2.3,No,1198.8,1109.2
CUST01467,Lalitpur,Residential,Autumn,Smart,4642.0,5.0,31.2,41.7,4.0,7.8,No,228.5,1181.6
CUST00885,Bhaktapur,Office,Spring,Smart,2321.0,7.0,14.2,32.6,10.0,15.5,No,1018.5,1679.9
CUST01698,Lalitpur,Residential,Autumn,Smart,3247.0,8.0,8.5,76.7,16.0,13.4,No,997.8,1621.1
CUST00851,Lalitpur,Office,Summer,Smart,3125.0,5.0,11.8,54.5,19.0,12.0,Yes,1795.2,1865.6
CUST00735,Lalitpur,Commercial,Summer,Standard,1882.0,5.0,15.3,37.8,15.0,9.4,No,1049.5,1686.2
CUST00718,Lalitpur,Office,Winter,Standard,3847.0,12.0,13.2,36.5,2.0,15.8,Yes,1579.1,1712.7
CUST00455,Lalitpur,Residential,Spring,Standard,3801.0,5.0,16.1,57.3,17.0,7.3,No,1268.9,1608.2
CUST00265,Pokhara,Residential,Autumn,Smart,4363.0,6.0,23.0,53.9,4.0,8.5,No,651.0,1286.8
CUST00076,Biratnagar,Industrial,Autumn,Standard,5642.0,15.0,16.7,31.5,16.0,7.5,Yes,355.6,2067.6
CUST01682,Kathmandu,Office,Winter,Smart,4599.0,1.0,32.2,45.4,13.0,15.7,No,1682.2,2280.0
CUST00445,Pokhara,Office,Autumn,Smart,3717.0,6.0,27.0,38.5,18.0,7.5,No,1700.5,1897.6
CUST00396,Lalitpur,Residential,Autumn,Smart,2724.0,10.0,28.2,83.7,2.0,3.2,No,597.1,1132.3
CUST00177,Pokhara,Industrial,Summer,Smart,4634.0,11.0,11.4,76.5,6.0,2.6,No,950.0,1869.6
CUST01043,Kathmandu,Industrial,Summer,Standard,823.0,5.0,16.7,75.4,15.0,6.8,No,1063.3,1869.8
CUST01762,Chitwan,Residential,Autumn,Smart,4483.0,10.0,33.9,48.6,17.0,9.0,No,1523.8,1871.4
CUST01422,Lalitpur,Office,Spring,Smart,4141.0,5.0,8.3,47.5,6.0,16.2,Yes,663.0,1361.5
CUST01770,Kathmandu,Office,Autumn,Standard,4863.0,2.0,11.6,33.9,6.0,12.9,Yes,878.5,1596.0
CUST01799,Lalitpur,Industrial,Summer,Smart,5363.0,6.0,6.4,66.2,16.0,16.5,No,1007.7,2572.2
CUST00596,Kathmandu,Office,Winter,Smart,3564.0,10.0,24.9,84.3,19.0,11.5,No,1072.7,2238.9
CUST00062,Biratnagar,Residential,Summer,Smart,2962.0,6.0,9.7,75.0,4.0,13.5,Yes,1422.0,1593.6
CUST01297,Kathmandu,Commercial,Spring,Smart,5569.0,14.0,,39.2,8.0,5.4,Yes,1470.3,1553.7
CUST00873,Pokhara,Residential,Autumn,Smart,2811.0,5.0,23.1,72.5,3.0,12.0,No,1357.2,1496.3
CUST01513,Kathmandu,Industrial,Spring,Standard,,10.0,19.8,75.1,12.0,7.4,No,,1685.3
CUST01909,Biratnagar,Residential,Winter,Smart,4451.0,14.0,25.9,66.7,7.0,5.2,No,1071.4,1681.6
CUST00279,Kathmandu,Residential,Summer,Standard,1603.0,9.0,11.0,86.5,14.0,2.3,No,1420.7,1382.1
CUST00037,Chitwan,Residential,Winter,Standard,2260.0,7.0,33.3,48.7,17.0,4.4,No,959.2,1439.6
CUST01539,Biratnagar,Residential,Winter,Smart,2258.0,3.0,13.4,61.7,6.0,15.0,No,485.5,1297.8
CUST00663,Kathmandu,Residential,Spring,Standard,5187.0,10.0,18.8,75.4,2.0,10.5,No,863.2,1400.1
CUST01835,Bhaktapur,Residential,Autumn,Standard,1387.0,15.0,19.3,80.2,4.0,16.8,No,695.6,1556.5
CUST01465,Biratnagar,Commercial,Summer,Smart,1649.0,6.0,12.0,36.8,16.0,6.2,No,1633.1,1640.4
CUST00978,Biratnagar,Residential,Autumn,Smart,2743.0,7.0,30.8,30.7,10.0,13.8,No,341.9,1385.5
CUST01595,Pokhara,Office,Spring,Smart,1274.0,9.0,16.1,58.1,5.0,8.3,No,784.4,1187.9
CUST00739,Lalitpur,Residential,Winter,Smart,5798.0,1.0,28.2,80.2,11.0,11.2,No,,1696.3
CUST00192,Kathmandu,Residential,Spring,Smart,3689.0,7.0,22.3,89.3,8.0,15.3,No,1026.9,1698.2
CUST00920,Biratnagar,Residential,Summer,Standard,4428.0,11.0,25.9,72.9,8.0,9.7,No,397.8,1575.0
CUST00457,Biratnagar,Industrial,Autumn,Smart,2294.0,3.0,26.8,86.8,18.0,13.5,No,1630.9,2282.1
CUST00676,Bhaktapur,Residential,Summer,Smart,2670.0,4.0,6.0,65.6,5.0,17.2,Yes,397.3,1411.5
CUST00761,Chitwan,Residential,Spring,Smart,2632.0,13.0,27.2,33.0,8.0,12.3,No,295.2,1402.3
CUST01836,Pokhara,Commercial,Summer,Standard,653.0,7.0,26.8,86.2,6.0,12.3,No,1458.3,1877.9
CUST01626,Lalitpur,Industrial,Spring,Standard,5428.0,3.0,23.8,43.6,5.0,10.1,No,1123.4,1895.9
CUST00729,Pokhara,Residential,Spring,Smart,4242.0,15.0,8.8,84.0,19.0,7.6,No,930.8,1744.2
CUST01400,Lalitpur,Residential,Winter,Smart,5088.0,5.0,25.1,75.8,3.0,2.7,No,1657.9,1527.8
CUST00413,Lalitpur,Residential,Autumn,Smart,1709.0,13.0,15.1,48.0,20.0,10.7,No,1049.6,1648.2
CUST01099,Chitwan,Residential,Autumn,Standard,591.0,13.0,22.1,80.8,13.0,15.5,Yes,821.3,1591.6
CUST00826,Chitwan,Office,Spring,Smart,5666.0,13.0,16.5,49.7,20.0,5.6,No,465.9,1695.3
CUST01520,Biratnagar,Residential,Winter,Smart,5074.0,8.0,12.6,60.0,20.0,17.9,No,1110.4,2193.1
CUST00617,Pokhara,Residential,Autumn,Smart,2607.0,7.0,8.2,79.7,18.0,15.2,No,878.0,1732.9
CUST00115,Lalitpur,Industrial,Winter,Standard,753.0,8.0,26.6,74.2,19.0,13.2,Yes,774.7,1983.2
CUST00418,Lalitpur,Residential,Spring,Smart,4916.0,7.0,17.5,45.7,,14.5,No,689.7,1662.2
CUST01941,Lalitpur,Commercial,Winter,Smart,919.0,8.0,33.3,33.2,16.0,8.3,No,171.4,1364.2
CUST00970,Kathmandu,Commercial,Summer,Smart,3973.0,2.0,9.9,76.3,13.0,13.9,No,769.5,1845.2
CUST00605,Kathmandu,Commercial,Autumn,Standard,2867.0,14.0,32.3,71.2,5.0,11.0,No,668.0,1581.2
CUST01949,Pokhara,Office,Summer,Standard,2721.0,7.0,27.7,65.5,10.0,15.7,No,333.2,1974.0
CUST00090,Biratnagar,Industrial,Autumn,Smart,3870.0,14.0,5.2,43.4,13.0,11.5,Yes,1366.8,2168.7
CUST00849,Chitwan,Office,Summer,Standard,3087.0,5.0,30.8,37.0,8.0,11.0,No,1083.3,1810.4
CUST01543,Bhaktapur,Residential,Winter,Standard,5741.0,6.0,,34.3,18.0,16.3,No,1373.5,2073.8
CUST01948,Biratnagar,Office,Summer,Standard,1840.0,7.0,24.3,47.2,6.0,15.2,No,236.7,1551.7
CUST00754,Biratnagar,Industrial,Winter,Smart,2229.0,2.0,25.6,49.3,17.0,5.1,No,629.8,1773.0
CUST00499,Biratnagar,Residential,Winter,Standard,3863.0,5.0,29.9,55.7,15.0,2.8,No,526.1,1338.5
CUST01277,Chitwan,Office,Summer,Smart,2097.0,5.0,21.6,81.1,18.0,12.4,No,975.1,1850.9
CUST01326,Bhaktapur,Commercial,Autumn,Standard,2251.0,10.0,10.1,60.6,10.0,3.3,Yes,883.9,913.8
CUST00012,Bhaktapur,Commercial,Winter,Smart,5630.0,9.0,32.7,84.6,2.0,16.9,No,1018.7,2054.0
CUST00397,Bhaktapur,Residential,Spring,Smart,3912.0,8.0,8.9,46.5,8.0,3.1,No,1227.7,988.9
CUST00285,Kathmandu,Residential,Spring,Standard,5747.0,12.0,17.2,50.8,2.0,11.3,No,1358.6,1705.9
CUST01067,Lalitpur,Commercial,Autumn,Standard,3588.0,4.0,31.8,44.3,8.0,5.7,No,1614.2,1462.7
CUST01192,Lalitpur,Residential,Spring,Smart,3317.0,5.0,20.7,75.0,8.0,4.8,No,189.5,1217.5
CUST01771,Kathmandu,Commercial,Autumn,Standard,2262.0,9.0,16.0,62.3,10.0,7.4,No,644.3,1453.2
CUST00691,Biratnagar,Residential,Summer,Smart,1389.0,3.0,24.1,70.7,14.0,10.8,No,1244.5,1569.4
CUST01655,Kathmandu,Office,Summer,Smart,1309.0,15.0,21.3,89.2,12.0,6.8,Yes,1168.8,1577.2
CUST01906,Biratnagar,Commercial,Spring,Smart,5876.0,7.0,19.5,47.9,15.0,16.1,Yes,805.5,1945.5
CUST00690,Bhaktapur,Commercial,Summer,Smart,5673.0,5.0,27.0,78.7,2.0,5.4,Yes,407.1,1239.0
CUST00852,Lalitpur,Industrial,Summer,Smart,4349.0,3.0,19.4,42.4,8.0,2.2,No,132.5,1421.0
CUST00160,Pokhara,Commercial,Summer,Smart,1343.0,4.0,19.5,84.4,17.0,5.5,No,1109.9,1426.0
CUST00896,Lalitpur,Residential,Winter,Standard,3770.0,7.0,10.9,84.6,7.0,16.7,No,1793.0,1974.5
CUST01841,Bhaktapur,Residential,Spring,Standard,1784.0,7.0,34.5,73.3,14.0,8.1,No,1747.6,1619.8
CUST00258,Pokhara,Residential,Summer,Smart,733.0,4.0,31.7,74.8,4.0,10.3,No,464.7,1242.9
CUST00336,Bhaktapur,Residential,Autumn,Smart,3416.0,5.0,25.4,59.3,18.0,13.2,No,1011.3,1688.5
CUST01910,Kathmandu,Residential,Winter,Smart,5584.0,14.0,18.0,40.7,13.0,9.9,No,1295.0,1960.3
CUST01040,Pokhara,Residential,Autumn,Smart,872.0,7.0,9.5,70.9,14.0,10.6,No,564.9,1429.8
CUST00516,Kathmandu,Commercial,Summer,Standard,2064.0,11.0,31.3,43.7,11.0,15.9,No,100.8,1740.2
CUST01349,Biratnagar,Office,Summer,Smart,5029.0,12.0,14.9,60.5,11.0,14.4,No,202.1,2096.8
CUST01016,Chitwan,Commercial,Winter,Standard,513.0,13.0,26.6,68.1,12.0,9.4,No,1251.6,1813.4
CUST00769,Lalitpur,Residential,Winter,Smart,5849.0,2.0,25.9,84.6,18.0,11.9,No,1372.9,2020.1
CUST01914,Lalitpur,Office,Spring,Smart,3134.0,12.0,14.0,40.7,3.0,13.3,No,1125.5,1737.3
CUST00762,Lalitpur,Residential,Summer,Smart,2963.0,13.0,16.6,36.9,15.0,12.7,No,773.3,1700.0
CUST01247,Lalitpur,Residential,Summer,Smart,2755.0,8.0,10.0,41.2,18.0,14.5,Yes,1277.7,1699.5
CUST01204,Biratnagar,Commercial,Summer,Smart,5404.0,4.0,25.4,49.9,11.0,8.5,No,659.2,1605.5
CUST01490,,Office,Summer,Smart,1056.0,15.0,8.2,45.2,20.0,13.9,No,487.0,2022.7
CUST00014,Biratnagar,Residential,Autumn,Smart,5225.0,7.0,7.8,57.0,18.0,3.7,No,1629.3,1718.9
CUST00522,Pokhara,Residential,Spring,Standard,886.0,7.0,21.0,46.9,15.0,6.4,No,259.4,849.4
CUST00023,Pokhara,Commercial,Spring,Smart,,15.0,25.7,71.7,16.0,17.1,No,650.7,2070.3
CUST00357,Biratnagar,Residential,Winter,Smart,4586.0,11.0,8.8,56.5,14.0,15.8,No,,1989.3
CUST01278,Chitwan,Office,Winter,Smart,3908.0,7.0,6.0,66.1,17.0,16.7,No,750.0,2121.3
CUST01313,Lalitpur,Residential,Winter,Standard,1076.0,4.0,6.9,70.9,15.0,2.9,Yes,1792.7,883.5
CUST01916,Chitwan,Industrial,Winter,Smart,5802.0,5.0,28.8,75.7,13.0,11.0,No,1153.3,2444.5
CUST00341,Kathmandu,Commercial,Spring,Standard,5070.0,11.0,19.3,75.3,7.0,7.4,No,509.4,1635.1
CUST00432,Biratnagar,Residential,Autumn,Standard,3764.0,10.0,33.5,32.5,7.0,4.0,No,787.7,1128.7
CUST00474,Kathmandu,Office,Summer,Standard,,1.0,24.0,48.8,9.0,5.3,No,1258.5,1296.5
CUST00218,,Residential,Summer,Standard,3861.0,15.0,15.1,89.8,13.0,16.9,No,1001.1,2195.8
CUST00912,Kathmandu,Residential,Summer,Smart,1836.0,8.0,28.8,89.2,2.0,14.0,No,1057.6,1489.8
CUST01228,,Commercial,Autumn,Smart,3097.0,1.0,11.6,46.4,2.0,9.7,Yes,297.6,984.9
CUST01620,Kathmandu,Commercial,Autumn,Smart,1741.0,7.0,28.1,43.2,12.0,6.8,No,214.4,1429.9
CUST01012,Bhaktapur,Office,Spring,Standard,5225.0,5.0,23.0,79.5,6.0,6.7,Yes,1023.9,1542.3
CUST01980,Pokhara,Residential,Spring,Smart,1184.0,1.0,31.1,57.3,6.0,8.8,No,425.0,855.9
CUST00094,Kathmandu,Commercial,Winter,Standard,921.0,10.0,24.3,54.2,14.0,15.1,No,709.3,1970.7
CUST01009,Chitwan,Residential,Winter,Smart,1116.0,6.0,20.5,53.9,3.0,8.1,No,1609.7,980.4
CUST01071,Kathmandu,Residential,Spring,Standard,5338.0,9.0,5.1,39.8,14.0,9.3,No,1096.7,1632.7
CUST01093,Chitwan,Residential,Summer,Smart,4034.0,8.0,15.5,80.8,11.0,11.8,No,347.9,1613.5
CUST01609,Chitwan,Residential,Spring,Smart,3319.0,3.0,30.6,70.8,8.0,14.8,No,1505.1,1631.2
CUST01309,Pokhara,Office,Summer,Standard,1213.0,11.0,9.2,82.8,2.0,15.1,No,111.1,1542.6
